Algorithm,Map,Map Seed,Uncertainty,Number of Agents,Agent Seed,Runtime (secs),Success,Min SOC,Max SOC,CT Nodes,ODA* Nodes
ODA*,Open Map,12345678,0,20,891275476,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,90387898,0.189991951,1,103,103,96,-
ODA*,Open Map,12345678,0,20,90387898,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,964062632,-1,0,-,-,-1,-
ODA*,Open Map,12345678,0,20,964062632,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,2012489744,-1,0,-,-,-1,-
ODA*,Open Map,12345678,0,20,2012489744,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,271872992,-1,0,-,-,-1,-
ODA*,Open Map,12345678,0,20,271872992,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,31885120,-1,0,-,-,-1,-
ODA*,Open Map,12345678,0,20,31885120,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,287352995,-1,0,-,-,-1,-
ODA*,Open Map,12345678,0,20,287352995,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,1065785684,-1,0,-,-,-1,-
ODA*,Open Map,12345678,0,20,1065785684,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,1199469516,51.19251442,1,96,96,10625,-
ODA*,Open Map,12345678,0,20,1199469516,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,1276383278,-1,0,-,-,-1,-
ODA*,Open Map,12345678,0,20,1276383278,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,509653853,-1,0,-,-,-1,-
ODA*,Open Map,12345678,0,20,509653853,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,609055909,-1,0,-,-,-1,-
ODA*,Open Map,12345678,0,20,609055909,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,836594956,-1,0,-,-,-1,-
ODA*,Open Map,12345678,0,20,836594956,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,1318419077,3.353067398,1,105,105,1332,-
ODA*,Open Map,12345678,0,20,1318419077,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,1064802803,-1,0,-,-,-1,-
ODA*,Open Map,12345678,0,20,1064802803,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,699368585,-1,0,-,-,-1,-
ODA*,Open Map,12345678,0,20,699368585,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,81815503,-1,0,-,-,-1,-
ODA*,Open Map,12345678,0,20,81815503,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,813867654,-1,0,-,-,-1,-
ODA*,Open Map,12345678,0,20,813867654,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,1040378027,-1,0,-,-,-1,-
ODA*,Open Map,12345678,0,20,1040378027,-1,0,-,-,-,-1
CBS,Open Map,12345678,0,20,1911008969,-1,0,-,-,-1,-
ODA*,Open Map,12345678,0,20,1911008969,-1,0,-,-,-,-1
CBS,Open Map,12345678, 2,20, 6681900990573883388,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 6681900990573883388, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 6615265346208712356,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 6615265346208712356, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 680069181731889074,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 680069181731889074, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 300229110744221873,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 300229110744221873, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 3357515553523247230,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 3357515553523247230, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 5463936933273884327,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 5463936933273884327, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 4001084574639681185,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 4001084574639681185, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 7465789333865689226,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 7465789333865689226, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 8769837089404334946,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 8769837089404334946, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 3896643068768172820,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 3896643068768172820, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 1097185590846153713,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 1097185590846153713, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 7164702719673677985,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 7164702719673677985, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 1316169838299509510,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 1316169838299509510, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 7012427374228684835,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 7012427374228684835, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 2146490410977504678,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 2146490410977504678, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 8881556254958299515,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 8881556254958299515, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 658279700527952977,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 658279700527952977, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 2808265088141262628,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 2808265088141262628, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 5341411487032288679,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 5341411487032288679, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 7594978904202218679,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 7594978904202218679, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 6373685963848272200,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 6373685963848272200, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 8615151548626583375,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 8615151548626583375, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 4393922995556239292,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 4393922995556239292, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 6208002775168689555,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 6208002775168689555, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 4339006965825926436,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 4339006965825926436, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 2943609592884131903,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 2943609592884131903, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 3469159276055500598,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 3469159276055500598, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 4310809049547120069,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 4310809049547120069, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 8734855329954217565,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 8734855329954217565, -1,0,-,-,-,-
CBS,Open Map,12345678, 2,20, 2509165665667151861,-1,0,-,-,-,-
ODA*,Open Map,12345678, 2,20, 2509165665667151861, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 1010735548406517162,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 1010735548406517162, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 3753131077312578222,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 3753131077312578222, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 8849884723068719648,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 8849884723068719648, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 5900359851645612616,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 5900359851645612616, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 5113526479428144334,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 5113526479428144334, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 3251545390409397613,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 3251545390409397613, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 777403953839287728,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 777403953839287728, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 6388926244838215229,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 6388926244838215229, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 499791374067975969,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 499791374067975969, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 793853111385879625,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 793853111385879625, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 3755830302979311161,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 3755830302979311161, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 244783096934174772,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 244783096934174772, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 9051698754827018848,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 9051698754827018848, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 838952647263852916,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 838952647263852916, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 7559942207361086564,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 7559942207361086564, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 4088469756330557922,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 4088469756330557922, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 6205545772092205034,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 6205545772092205034, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 3399774350852317420,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 3399774350852317420, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 6431045161467035569,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 6431045161467035569, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 504765913589478266,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 504765913589478266, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 7013245209475804431,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 7013245209475804431, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 7754334398533140316,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 7754334398533140316, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 2450521280398246944,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 2450521280398246944, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 1461306211237673720,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 1461306211237673720, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 2995712767072018370,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 2995712767072018370, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 5848365287512207825,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 5848365287512207825, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 2702251609158295726,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 2702251609158295726, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 7464163909233341638,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 7464163909233341638, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 4172559569142281087,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 4172559569142281087, -1,0,-,-,-,-
CBS,Circular,12345678, 4,20, 4404591983334278882,-1,0,-,-,-,-
ODA*,Circular,12345678, 4,20, 4404591983334278882, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,3, 1222917164,0.7634139060974121,1, 1722, 1722, 3,-
ODA*,Corridor Map,12345678, 0,3, 1222917164, 2.0458643436431885,1, 1722, 1722,-, 2806
CBS,Corridor Map,12345678, 0,3, 378457199,0.1337118148803711,1, 1004, 1004, 1,-
ODA*,Corridor Map,12345678, 0,3, 378457199, 1.7069003582000732,1, 1004, 1004,-, 2182
CBS,Corridor Map,12345678, 0,3, 972420191,0.22121334075927734,1, 1224, 1224, 1,-
ODA*,Corridor Map,12345678, 0,3, 972420191, 5.165416717529297,1, 1224, 1224,-, 3373
CBS,Corridor Map,12345678, 0,3, 200312327,0.13625264167785645,1, 1073, 1073, 1,-
ODA*,Corridor Map,12345678, 0,3, 200312327, 2.9276726245880127,1, 1073, 1073,-, 2575
CBS,Corridor Map,12345678, 0,3, 594016394,0.5624971389770508,1, 1843, 1843, 2,-
ODA*,Corridor Map,12345678, 0,3, 594016394, 3.2637057304382324,1, 1843, 1843,-, 3073
CBS,Corridor Map,12345678, 0,3, 800033227,0.6058938503265381,1, 2173, 2173, 2,-
ODA*,Corridor Map,12345678, 0,3, 800033227, 2.769652843475342,1, 2173, 2173,-, 3143
CBS,Corridor Map,12345678, 0,3, 853139219,0.05197334289550781,1, 584, 584, 1,-
ODA*,Corridor Map,12345678, 0,3, 853139219, 1.001117467880249,1, 584, 584,-, 1461
CBS,Corridor Map,12345678, 0,3, 815817145,0.21375298500061035,1, 1511, 1511, 2,-
ODA*,Corridor Map,12345678, 0,3, 815817145, 2.210386037826538,1, 1511, 1511,-, 2678
CBS,Corridor Map,12345678, 0,3, 808607297,0.049890995025634766,1, 814, 814, 1,-
ODA*,Corridor Map,12345678, 0,3, 808607297, 0.26677823066711426,1, 814, 814,-, 1021
CBS,Corridor Map,12345678, 0,3, 1603970651,0.1801137924194336,1, 1608, 1608, 1,-
ODA*,Corridor Map,12345678, 0,3, 1603970651, 3.104060649871826,1, 1608, 1608,-, 2839
CBS,Corridor Map,12345678, 0,3, 1138351211,0.10887575149536133,1, 898, 898, 1,-
ODA*,Corridor Map,12345678, 0,3, 1138351211, 1.6279144287109375,1, 898, 898,-, 1888
CBS,Corridor Map,12345678, 0,3, 1997386587,0.07378911972045898,1, 838, 838, 1,-
ODA*,Corridor Map,12345678, 0,3, 1997386587, 0.9193565845489502,1, 838, 838,-, 1639
CBS,Corridor Map,12345678, 0,3, 1617835637,0.41986823081970215,1, 1623, 1623, 2,-
ODA*,Corridor Map,12345678, 0,3, 1617835637, 2.015789031982422,1, 1623, 1623,-, 2713
CBS,Corridor Map,12345678, 0,3, 441511860,0.14877867698669434,1, 1166, 1166, 1,-
ODA*,Corridor Map,12345678, 0,3, 441511860, 2.0915699005126953,1, 1166, 1166,-, 2380
CBS,Corridor Map,12345678, 0,3, 144462761,0.1409151554107666,1, 2013, 2013, 1,-
ODA*,Corridor Map,12345678, 0,3, 144462761, 1.1459879875183105,1, 2013, 2013,-, 2602
CBS,Corridor Map,12345678, 0,3, 1684102987,0.47675251960754395,1, 1584, 1584, 2,-
ODA*,Corridor Map,12345678, 0,3, 1684102987, 3.4151995182037354,1, 1584, 1584,-, 3235
CBS,Corridor Map,12345678, 0,3, 1090941505,0.19218993186950684,1, 1207, 1207, 2,-
ODA*,Corridor Map,12345678, 0,3, 1090941505, 0.8408265113830566,1, 1207, 1207,-, 2091
CBS,Corridor Map,12345678, 0,3, 1693992741,0.12602829933166504,1, 1247, 1247, 1,-
ODA*,Corridor Map,12345678, 0,3, 1693992741, 1.1688621044158936,1, 1247, 1247,-, 2118
CBS,Corridor Map,12345678, 0,3, 1110224206,0.4556136131286621,1, 1382, 1382, 2,-
ODA*,Corridor Map,12345678, 0,3, 1110224206, 3.2134170532226562,1, 1382, 1382,-, 2994
CBS,Corridor Map,12345678, 0,3, 846389649,1.6426043510437012,1, 1545, 1545, 4,-
ODA*,Corridor Map,12345678, 0,3, 846389649, -1,0,-,-,-,-
CBS,Corridor Map,12345678, 0,3, 1605512273,0.08676838874816895,1, 831, 831, 1,-
ODA*,Corridor Map,12345678, 0,3, 1605512273, 1.6236896514892578,1, 831, 831,-, 1954
CBS,Corridor Map,12345678, 0,3, 627431541,0.25229477882385254,1, 1957, 1957, 1,-
ODA*,Corridor Map,12345678, 0,3, 627431541, 4.885965824127197,1, 1957, 1957,-, 3512
CBS,Corridor Map,12345678, 0,3, 827302178,0.20647311210632324,1, 1243, 1243, 1,-
ODA*,Corridor Map,12345678, 0,3, 827302178, 3.7420034408569336,1, 1243, 1243,-, 2826
CBS,Corridor Map,12345678, 0,3, 717076620,0.11270022392272949,1, 1185, 1185, 1,-
ODA*,Corridor Map,12345678, 0,3, 717076620, 0.9294900894165039,1, 1185, 1185,-, 1808
CBS,Corridor Map,12345678, 0,3, 238568705,0.08680057525634766,1, 866, 866, 1,-
ODA*,Corridor Map,12345678, 0,3, 238568705, 1.5518183708190918,1, 866, 866,-, 2056
CBS,Corridor Map,12345678, 0,3, 1929770942,0.10372304916381836,1, 1174, 1174, 1,-
ODA*,Corridor Map,12345678, 0,3, 1929770942, 1.3823163509368896,1, 1174, 1174,-, 2216
CBS,Corridor Map,12345678, 0,3, 1212646299,0.1515946388244629,1, 1184, 1184, 2,-
ODA*,Corridor Map,12345678, 0,3, 1212646299, 1.1868572235107422,1, 1184, 1184,-, 2196
CBS,Corridor Map,12345678, 0,3, 39726636,0.11175990104675293,1, 930, 930, 1,-
ODA*,Corridor Map,12345678, 0,3, 39726636, 1.6834988594055176,1, 930, 930,-, 2168
CBS,Corridor Map,12345678, 0,3, 1468577114,0.13362908363342285,1, 1922, 1922, 1,-
ODA*,Corridor Map,12345678, 0,3, 1468577114, 0.5295872688293457,1, 1922, 1922,-, 2333
CBS,Corridor Map,12345678, 0,3, 1152064709,0.32511210441589355,1, 1006, 1006, 2,-
ODA*,Corridor Map,12345678, 0,3, 1152064709, 3.0956883430480957,1, 1006, 1006,-, 2581
CBS,Circular,12345678, 0,3, 1670793853,0.03983783721923828,1, 441, 441, 1,-
ODA*,Circular,12345678, 0,3, 1670793853, 0.27431678771972656,1, 441, 441,-, 800
CBS,Circular,12345678, 0,3, 1091037043,0.029888629913330078,1, 362, 362, 2,-
ODA*,Circular,12345678, 0,3, 1091037043, 0.0718073844909668,1, 362, 362,-, 439
CBS,Circular,12345678, 0,3, 2111637561,0.10268330574035645,1, 480, 480, 2,-
ODA*,Circular,12345678, 0,3, 2111637561, 0.5515601634979248,1, 480, 480,-, 1104
CBS,Circular,12345678, 0,3, 1213177170,0.303189754486084,1, 583, 583, 4,-
ODA*,Circular,12345678, 0,3, 1213177170, 3.7479209899902344,1, 583, 583,-, 19099
CBS,Circular,12345678, 0,3, 1532785064,0.053069114685058594,1, 796, 796, 1,-
ODA*,Circular,12345678, 0,3, 1532785064, 0.3250110149383545,1, 796, 796,-, 1293
CBS,Circular,12345678, 0,3, 411784128,0.024104833602905273,1, 417, 417, 1,-
ODA*,Circular,12345678, 0,3, 411784128, 0.20391559600830078,1, 417, 417,-, 699
CBS,Circular,12345678, 0,3, 2065141438,0.08078408241271973,1, 478, 478, 2,-
ODA*,Circular,12345678, 0,3, 2065141438, 0.2398052215576172,1, 478, 478,-, 821
CBS,Circular,12345678, 0,3, 1899257875,0.020889997482299805,1, 306, 306, 1,-
ODA*,Circular,12345678, 0,3, 1899257875, 0.1575772762298584,1, 306, 306,-, 569
CBS,Circular,12345678, 0,3, 1036095890,0.02393627166748047,1, 432, 432, 1,-
ODA*,Circular,12345678, 0,3, 1036095890, 0.11052823066711426,1, 432, 432,-, 586
CBS,Circular,12345678, 0,3, 573782718,0.07085227966308594,1, 419, 419, 2,-
ODA*,Circular,12345678, 0,3, 573782718, 0.30812501907348633,1, 419, 419,-, 826
CBS,Circular,12345678, 0,3, 525447492,0.03593015670776367,1, 515, 515, 1,-
ODA*,Circular,12345678, 0,3, 525447492, 0.4507937431335449,1, 515, 515,-, 1034
CBS,Circular,12345678, 0,3, 1023693072,0.025925636291503906,1, 463, 463, 1,-
ODA*,Circular,12345678, 0,3, 1023693072, 0.16151118278503418,1, 463, 463,-, 696
CBS,Circular,12345678, 0,3, 602135049,0.017951488494873047,1, 345, 345, 1,-
ODA*,Circular,12345678, 0,3, 602135049, 0.08477330207824707,1, 345, 345,-, 438
CBS,Circular,12345678, 0,3, 740847355,0.01492929458618164,1, 235, 235, 1,-
ODA*,Circular,12345678, 0,3, 740847355, 0.10469532012939453,1, 235, 235,-, 416
CBS,Circular,12345678, 0,3, 132694223,0.03191685676574707,1, 480, 480, 1,-
ODA*,Circular,12345678, 0,3, 132694223, 0.3789660930633545,1, 480, 480,-, 951
CBS,Circular,12345678, 0,3, 1353403548,0.050864219665527344,1, 644, 644, 1,-
ODA*,Circular,12345678, 0,3, 1353403548, 0.7280304431915283,1, 644, 644,-, 1360
CBS,Circular,12345678, 0,3, 268751402,0.0508875846862793,1, 873, 873, 1,-
ODA*,Circular,12345678, 0,3, 268751402, 0.2794651985168457,1, 873, 873,-, 1187
CBS,Circular,12345678, 0,3, 1958714705,0.09276437759399414,1, 827, 827, 2,-
ODA*,Circular,12345678, 0,3, 1958714705, 0.24832868576049805,1, 827, 827,-, 1093
CBS,Circular,12345678, 0,3, 2025219490,0.10275626182556152,1, 672, 672, 2,-
ODA*,Circular,12345678, 0,3, 2025219490, 0.4059140682220459,1, 672, 672,-, 1170
CBS,Circular,12345678, 0,3, 1153013950,0.01493978500366211,1, 223, 223, 1,-
ODA*,Circular,12345678, 0,3, 1153013950, 0.12069869041442871,1, 223, 223,-, 460
CBS,Circular,12345678, 0,3, 825817481,0.06984758377075195,1, 485, 485, 2,-
ODA*,Circular,12345678, 0,3, 825817481, 0.38094663619995117,1, 485, 485,-, 983
CBS,Circular,12345678, 0,3, 442966827,0.02691054344177246,1, 441, 441, 1,-
ODA*,Circular,12345678, 0,3, 442966827, 0.21339154243469238,1, 441, 441,-, 757
CBS,Circular,12345678, 0,3, 1330748241,0.027981281280517578,1, 513, 513, 1,-
ODA*,Circular,12345678, 0,3, 1330748241, 0.16156864166259766,1, 513, 513,-, 755
CBS,Circular,12345678, 0,3, 2068118840,0.05186033248901367,1, 333, 333, 3,-
ODA*,Circular,12345678, 0,3, 2068118840, 0.16655564308166504,1, 333, 333,-, 583
CBS,Circular,12345678, 0,3, 1233750469,0.029919862747192383,1, 396, 396, 1,-
ODA*,Circular,12345678, 0,3, 1233750469, 0.34607505798339844,1, 396, 396,-, 821
CBS,Circular,12345678, 0,3, 85934502,0.049866437911987305,1, 685, 685, 1,-
ODA*,Circular,12345678, 0,3, 85934502, 0.14265060424804688,1, 685, 685,-, 826
CBS,Circular,12345678, 0,3, 1639212624,0.139601469039917,1, 829, 829, 3,-
ODA*,Circular,12345678, 0,3, 1639212624, 0.1226961612701416,1, 829, 829,-, 862
CBS,Circular,12345678, 0,3, 963389034,0.04886937141418457,1, 724, 724, 1,-
ODA*,Circular,12345678, 0,3, 963389034, 0.45378541946411133,1, 724, 724,-, 1194
CBS,Circular,12345678, 0,3, 264507456,0.026974916458129883,1, 438, 438, 1,-
ODA*,Circular,12345678, 0,3, 264507456, 0.2174057960510254,1, 438, 438,-, 815
CBS,Circular,12345678, 0,3, 448173188,0.015951156616210938,1, 311, 311, 1,-
ODA*,Circular,12345678, 0,3, 448173188, 0.053832054138183594,1, 311, 311,-, 356
CBS,Open Map,12345678, 0,3, 266520142,0.0019872188568115234,1, 17, 17, 2,-
ODA*,Open Map,12345678, 0,3, 266520142, 0.0030298233032226562,1, 17, 17,-, 27
CBS,Open Map,12345678, 0,3, 1016323393,0.0019941329956054688,1, 18, 18, 2,-
ODA*,Open Map,12345678, 0,3, 1016323393, 0.002994060516357422,1, 18, 18,-, 28
CBS,Open Map,12345678, 0,3, 1476563309,0.000997304916381836,1, 11, 11, 1,-
ODA*,Open Map,12345678, 0,3, 1476563309, 0.002991914749145508,1, 11, 11,-, 22
CBS,Open Map,12345678, 0,3, 1926011683,0.000997304916381836,1, 11, 11, 2,-
ODA*,Open Map,12345678, 0,3, 1926011683, 0.0029914379119873047,1, 11, 11,-, 22
CBS,Open Map,12345678, 0,3, 916263692,0.001996755599975586,1, 19, 19, 2,-
ODA*,Open Map,12345678, 0,3, 916263692, 0.005976676940917969,1, 19, 19,-, 35
CBS,Open Map,12345678, 0,3, 78362727,0.0009443759918212891,1, 18, 18, 1,-
ODA*,Open Map,12345678, 0,3, 78362727, 0.0030205249786376953,1, 18, 18,-, 25
CBS,Open Map,12345678, 0,3, 2128135990,0.0,0, 12, 12, 1,-
ODA*,Open Map,12345678, 0,3, 2128135990, 0.00302886962890625,1, 12, 12,-, 21
CBS,Open Map,12345678, 0,3, 234670148,0.0020475387573242188,1, 16, 16, 2,-
ODA*,Open Map,12345678, 0,3, 234670148, 0.0019948482513427734,1, 16, 16,-, 20
CBS,Open Map,12345678, 0,3, 834699838,0.0,0, 10, 10, 1,-
ODA*,Open Map,12345678, 0,3, 834699838, 0.0030460357666015625,1, 10, 10,-, 25
CBS,Open Map,12345678, 0,3, 996226562,0.010970592498779297,1, 27, 27, 7,-
ODA*,Open Map,12345678, 0,3, 996226562, 0.004045724868774414,1, 27, 27,-, 33
CBS,Open Map,12345678, 0,3, 265858643,0.0019423961639404297,1, 15, 15, 1,-
ODA*,Open Map,12345678, 0,3, 265858643, 0.0029900074005126953,1, 15, 15,-, 22
CBS,Open Map,12345678, 0,3, 1505985161,0.0010111331939697266,1, 11, 11, 1,-
ODA*,Open Map,12345678, 0,3, 1505985161, 0.0010159015655517578,1, 11, 11,-, 13
CBS,Open Map,12345678, 0,3, 1133993568,0.0009930133819580078,1, 13, 13, 2,-
ODA*,Open Map,12345678, 0,3, 1133993568, 0.0019922256469726562,1, 13, 13,-, 18
CBS,Open Map,12345678, 0,3, 1910961890,0.0009982585906982422,1, 16, 16, 1,-
ODA*,Open Map,12345678, 0,3, 1910961890, 0.004984378814697266,1, 16, 16,-, 31
CBS,Open Map,12345678, 0,3, 667924151,0.0040018558502197266,1, 13, 13, 2,-
ODA*,Open Map,12345678, 0,3, 667924151, 0.004996061325073242,1, 13, 13,-, 33
CBS,Open Map,12345678, 0,3, 1149950319,0.0040056705474853516,1, 22, 22, 2,-
ODA*,Open Map,12345678, 0,3, 1149950319, 0.0049304962158203125,1, 22, 22,-, 39
CBS,Open Map,12345678, 0,3, 8062667,0.0010530948638916016,1, 18, 18, 2,-
ODA*,Open Map,12345678, 0,3, 8062667, 0.003988981246948242,1, 18, 18,-, 30
CBS,Open Map,12345678, 0,3, 638856884,0.0009970664978027344,1, 15, 15, 1,-
ODA*,Open Map,12345678, 0,3, 638856884, 0.0029914379119873047,1, 15, 15,-, 26
CBS,Open Map,12345678, 0,3, 1456664224,0.0,0, 11, 11, 1,-
ODA*,Open Map,12345678, 0,3, 1456664224, 0.0019922256469726562,1, 11, 11,-, 13
CBS,Open Map,12345678, 0,3, 724652902,0.0,0, 8, 8, 1,-
ODA*,Open Map,12345678, 0,3, 724652902, 0.0019981861114501953,1, 8, 8,-, 11
CBS,Open Map,12345678, 0,3, 1678966499,0.0009992122650146484,1, 18, 18, 1,-
ODA*,Open Map,12345678, 0,3, 1678966499, 0.00498509407043457,1, 18, 18,-, 35
